0,1,0,0,0,0,-1,-1,1,1,0,5,93.33809512,2,0
0,1,0,0,0,0,-1,-1,1,1,0,5,73.79024326,2,0
0,1,0,0,0,0,-1,-1,1,1,0,5,66,2,0
0,1,0,0,0,0,-1,-1,1,1,0,5,73.79024326,0,0
0,1,0,0,0,0,-1,-1,0,1,0,6,46.66904756,2,0
0,1,0,0,0,0,-1,-1,0,1,0,6,33,2,0
0,1,0,0,0,0,-1,-1,0,0,0,7,46.66904756,1,0
0,1,0,0,0,0,-1,-1,0,0,0,7,177.7104386,1,1
0,1,0,0,0,0,-1,-1,0,0,0,7,147.5804865,1,1
0,1,0,0,0,0,-1,-1,0,0,0,7,118.9831921,1,1
0,1,0,0,0,0,-1,-1,0,0,0,7,93.33809512,1,1
0,1,0,0,0,0,-1,-1,0,1,0,6,73.79024326,2,1
0,1,0,0,0,0,-1,-1,0,2,0,5,66,2,1
0,1,0,0,0,0,-1,-1,0,2,0,5,66,2,1
0,1,0,0,0,0,-1,-1,1,1,0,5,73.79024326,2,1
0,1,0,0,0,0,-1,-1,1,1,0,5,93.33809512,2,1
0,1,0,0,0,0,-1,-1,1,1,0,5,93.33809512,2,1
0,1,0,0,0,0,-1,-1,2,0,0,5,118.9831921,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,118.9831921,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,147.5804865,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,147.5804865,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,147.5804865,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,147.5804865,0,2
0,1,0,0,0,0,-1,-1,2,0,0,5,136.0624856,0,2
0,1,0,0,0,0,-1,-1,2,0,0,5,165,0,2
0,1,0,0,0,0,-1,-1,2,0,0,5,168.2676439,0,2
0,1,0,0,0,0,-1,-1,2,0,0,5,208.7103256,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,240.2436263,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,272.1249713,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,272.1249713,0,1
0,1,0,0,0,0,-1,-1,2,0,0,5,297,1,1
0,1,0,0,0,0,-1,-1,2,0,0,5,298.8277096,1,1
0,1,0,0,0,0,-1,-1,2,0,0,5,304.2449671,1,1
0,1,0,0,0,0,-1,-1,2,0,0,5,304.2449671,1,1
0,1,0,0,0,0,-1,-1,2,0,0,5,313.0654884,1,3
0,1,0,0,0,0,-1,-1,2,0,0,5,313.0654884,1,3
0,1,0,0,0,0,-1,-1,2,0,0,5,331.6458955,1,3
0,1,0,0,0,0,-1,-1,2,0,0,5,331.6458955,1,3
0,1,0,0,0,0,-1,-1,2,0,0,5,331.6458955,1,1
0,1,0,0,0,0,-1,-1,2,0,0,5,298.8277096,1,1
0,1,0,0,0,0,-1,-1,2,0,0,5,266.0545057,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,233.3452378,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,200.7311635,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,200.7311635,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,200.7311635,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,200.7311635,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,200.7311635,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,200.7311635,1,1
0,1,0,0,0,0,-1,-1,2,0,1,4,200.7311635,1,2
0,1,0,0,0,0,-1,-1,2,0,2,3,208.7103256,1,2
0,1,0,0,0,0,-1,-1,2,0,2,3,208.7103256,1,2
0,1,0,0,0,0,-1,-1,2,0,2,3,208.7103256,1,2
0,1,0,0,0,0,-1,-1,2,0,2,3,208.7103256,1,1
0,1,0,0,0,0,-1,-1,2,0,3,2,177.7104386,1,1
0,1,0,0,0,0,-1,-1,2,0,3,2,147.5804865,1,1
0,1,0,0,0,0,-1,-1,2,0,3,2,118.9831921,1,1
0,1,0,0,0,0,-1,-1,2,0,4,1,93.33809512,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,73.79024326,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,73.79024326,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,73.79024326,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,73.79024326,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,73.79024326,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,66,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,93.33809512,3,1
0,1,0,0,0,0,-1,-1,2,0,5,0,93.33809512,3,3
0,1,0,0,0,0,-1,-1,2,0,4,1,73.79024326,1,3
0,1,0,0,0,0,-1,-1,2,0,4,1,66,1,2
0,1,0,0,0,0,-1,-1,2,0,4,1,73.79024326,1,2
0,1,0,0,0,0,-1,-1,2,0,5,0,93.33809512,3,2
0,1,0,0,0,0,-1,-1,2,0,5,0,93.33809512,3,2
0,1,0,0,0,0,-1,-1,2,0,5,0,93.33809512,3,3
0,1,0,0,0,0,-1,-1,2,0,4,1,73.79024326,1,3
0,1,0,0,0,0,-1,-1,2,0,4,1,66,1,3
0,1,0,0,0,0,-1,-1,2,0,4,1,73.79024326,1,2
0,1,0,0,0,0,-1,-1,2,0,4,1,66,1,2
0,1,0,0,0,0,-1,-1,2,0,4,1,73.79024326,1,3
0,1,0,0,0,0,-1,-1,2,0,4,1,66,1,1
0,1,0,0,0,0,-1,-1,2,0,4,1,33,1,1
0,1,0,0,0,0,-1,-1,3,0,4,0,33,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,66,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,99,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,104.3551628,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,118.9831921,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,118.9831921,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,118.9831921,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,147.5804865,0,1
0,1,0,0,0,0,-1,-1,3,0,4,0,208.7103256,3,0
0,1,0,0,0,0,-1,-1,3,0,4,0,200.7311635,3,0
0,1,0,0,0,0,-1,-1,3,0,4,0,198,3,0
0,1,0,0,0,0,-1,-1,3,0,4,0,177.7104386,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,177.7104386,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,177.7104386,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,177.7104386,0,2
0,1,0,0,0,0,-1,-1,3,0,4,0,168.2676439,0,2
0,1,0,0,0,0,-1,-1,3,0,4,0,168.2676439,0,2
0,1,0,0,0,0,-1,-1,3,0,4,0,200.7311635,0,2
0,1,0,0,0,0,-1,-1,3,0,4,0,264,3,0
0,1,0,0,0,0,-1,-1,3,0,4,0,264,3,0
0,1,0,0,0,0,-1,-1,3,0,4,0,266.0545057,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,233.3452378,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,208.7103256,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,177.7104386,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,177.7104386,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,208.7103256,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,240.2436263,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,240.2436263,0,0
0,1,0,0,0,0,-1,-1,3,0,4,0,240.2436263,0,3
0,1,0,0,0,0,-1,-1,3,0,4,0,266.0545057,0,3
0,1,0,0,0,0,-1,-1,3,0,3,1,237.9663842,3,3
0,1,0,0,0,0,-1,-1,3,0,2,2,211.3030998,3,3
0,1,0,0,0,0,-1,-1,3,0,1,3,186.6761902,3,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,3
0,1,0,0,0,0,-1,-1,3,0,0,4,165,1,1
0,1,0,0,0,0,-1,-1,3,0,1,3,140.0071427,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,1
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,3
0,1,0,0,0,0,-1,-1,3,0,1,3,93.33809512,3,3
0,1,0,0,0,0,-1,-1,3,0,0,4,73.79024326,1,2
0,1,0,0,0,0,-1,-1,3,0,1,3,93.33809512,3,2
0,1,0,0,0,0,-1,-1,3,0,2,2,118.9831921,3,2
0,1,0,0,0,0,-1,-1,3,0,3,1,147.5804865,3,2
0,1,0,0,0,0,-1,-1,3,0,3,1,147.5804865,3,1
0,1,0,0,0,0,-1,-1,3,0,4,0,136.0624856,3,1
0,1,0,0,0,0,-1,-1,3,0,4,0,132,3,1
0,1,0,0,0,0,-1,-1,3,0,4,0,132,3,1
0,1,0,0,0,0,-1,-1,3,0,4,0,132,3,1
0,1,0,0,0,0,-1,-1,3,0,4,0,132,3,1
0,1,0,0,0,0,-1,-1,3,0,4,0,136.0624856,3,3
0,1,0,0,0,0,-1,-1,4,0,3,0,104.3551628,3,3
0,1,0,0,0,0,-1,-1,6,0,1,0,73.79024326,3,3
0,1,0,0,0,0,-1,-1,7,0,0,0,46.66904756,0,3
0,1,0,0,0,0,-1,-1,6,1,0,0,46.66904756,2,3
0,1,0,0,0,0,-1,-1,6,1,0,0,66,0,3
0,1,0,0,0,0,-1,-1,6,1,0,0,192.4214125,2,0
0,1,0,0,0,0,-1,-1,5,2,0,0,177.7104386,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,168.2676439,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,165,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,168.2676439,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,177.7104386,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,0
0,1,0,0,0,0,-1,-1,4,3,0,0,237.9663842,2,2
0,1,0,0,0,0,-1,-1,6,1,0,0,211.3030998,2,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,186.6761902,1,0
0,1,0,0,0,0,-1,-1,6,0,0,1,211.3030998,1,0
0,1,0,0,0,0,-1,-1,4,2,0,1,237.9663842,1,0
0,1,0,0,0,0,-1,-1,3,3,0,1,257.7382393,2,0
0,1,0,0,0,0,-1,-1,3,3,0,1,257.7382393,2,0
0,1,0,0,0,0,-1,-1,3,3,0,1,257.7382393,2,0
0,1,0,0,0,0,-1,-1,3,3,0,1,257.7382393,2,0
0,1,0,0,0,0,-1,-1,3,3,0,1,257.7382393,2,2
0,1,0,0,0,0,-1,-1,4,2,0,1,233.3452378,2,2
0,1,0,0,0,0,-1,-1,6,0,0,1,211.3030998,0,2
0,1,0,0,0,0,-1,-1,6,0,0,1,192.4214125,0,2
0,1,0,0,0,0,-1,-1,6,0,0,1,177.7104386,0,2
0,1,0,0,0,0,-1,-1,6,0,0,1,168.2676439,0,2
0,1,0,0,0,0,-1,-1,6,0,0,1,165,0,2
0,1,0,0,0,0,-1,-1,6,0,0,1,168.2676439,0,2
0,1,0,0,0,0,-1,-1,6,0,0,1,240.2436263,1,3
0,1,0,0,0,0,-1,-1,6,0,0,1,233.3452378,1,3
0,1,0,0,0,0,-1,-1,6,0,0,1,231,1,0
0,1,0,0,0,0,-1,-1,6,0,0,1,264,1,0
0,1,0,0,0,0,-1,-1,6,0,0,1,297,1,0
0,1,0,0,0,0,-1,-1,6,0,0,1,330,1,0
0,1,0,0,0,0,-1,-1,6,0,0,1,330,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,331.6458955,1,2
0,1,0,0,0,0,-1,-1,6,0,0,1,331.6458955,1,0
0,1,0,0,0,0,-1,-1,6,0,0,1,331.6458955,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,298.8277096,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,266.0545057,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,266.0545057,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,266.0545057,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,272.1249713,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,272.1249713,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,272.1249713,0,3
0,1,0,0,0,0,-1,-1,6,0,0,1,266.0545057,0,3
0,1,0,0,0,0,-1,-1,6,0,0,1,266.0545057,0,3
0,1,0,0,0,0,-1,-1,6,0,0,1,264,0,3
0,1,0,0,0,0,-1,-1,6,0,0,1,264,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,231,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,198,0,0
0,1,0,0,0,0,-1,-1,6,0,0,1,165,0,0
0,1,0,0,0,0,-1,-1,5,0,1,1,132,0,0
0,1,0,0,0,0,-1,-1,5,0,1,1,99,0,0
0,1,0,0,0,0,-1,-1,5,0,1,1,66,0,0
0,1,0,0,0,0,-1,-1,3,1,2,1,33,0,0
0,1,0,0,0,0,-1,-1,0,1,4,2,33,3,0
0,1,0,0,0,0,-1,-1,0,1,4,2,33,2,0
0,1,0,0,0,0,-1,-1,0,1,4,2,33,2,0
0,1,0,0,0,0,-1,-1,0,1,3,3,33,2,0
0,1,0,0,0,0,-1,-1,0,1,4,2,33,2,0
0,1,0,0,0,0,-1,-1,0,1,3,3,33,2,0
0,1,0,0,0,0,-1,-1,0,1,4,2,33,2,0
0,1,0,0,0,0,-1,-1,0,1,3,3,33,2,0
0,1,0,0,0,0,-1,-1,0,0,2,5,73.79024326,1,3
0,1,0,0,0,0,-1,-1,0,0,2,5,118.9831921,1,3
0,1,0,0,0,0,-1,-1,0,1,1,5,140.0071427,3,3
0,1,0,0,0,0,-1,-1,0,1,1,5,140.0071427,3,3
0,1,0,0,0,0,-1,-1,0,0,0,7,211.3030998,1,2
0,1,0,0,0,0,-1,-1,0,0,0,7,192.4214125,1,2
0,1,0,0,0,0,-1,-1,0,0,0,7,177.7104386,1,2
0,1,0,0,0,0,-1,-1,0,0,0,7,168.2676439,1,2
0,1,0,0,0,0,-1,-1,0,0,0,7,168.2676439,1,2
0,1,0,0,0,0,-1,-1,0,0,0,7,168.2676439,1,1
0,1,0,0,0,0,-1,-1,0,0,1,6,136.0624856,1,1
0,1,0,0,0,0,-1,-1,0,0,3,4,104.3551628,1,1
0,1,0,0,0,0,-1,-1,0,0,4,3,73.79024326,1,1
0,1,0,0,0,0,-1,-1,0,0,4,3,46.66904756,1,1
0,1,0,0,0,0,-1,-1,0,0,4,3,46.66904756,1,2
0,1,0,0,0,0,-1,-1,0,0,4,3,66,1,2
0,1,0,0,0,0,-1,-1,0,0,4,3,118.9831921,1,1
0,1,0,0,0,0,-1,-1,0,0,5,2,93.33809512,3,1
0,1,0,0,0,0,-1,-1,0,0,6,1,73.79024326,3,1
0,1,0,0,0,0,-1,-1,0,0,6,1,66,3,1
0,1,0,0,0,0,-1,-1,0,0,6,1,73.79024326,3,1
0,1,0,0,0,0,-1,-1,0,0,6,1,93.33809512,3,1
0,1,0,0,0,0,-1,-1,0,0,6,1,93.33809512,3,1
0,1,0,0,0,0,-1,-1,0,0,6,1,93.33809512,3,3
0,1,0,0,0,0,-1,-1,1,0,4,2,73.79024326,1,3
0,1,0,0,0,0,-1,-1,1,0,4,2,66,1,3
0,1,0,0,0,0,-1,-1,0,0,5,2,66,1,3
0,1,0,0,0,0,-1,-1,0,0,5,2,66,1,3
0,1,0,0,0,0,-1,-1,0,0,5,2,147.5804865,1,0
0,1,0,0,0,0,-1,-1,0,0,5,2,177.7104386,1,0
0,1,0,0,0,0,-1,-1,0,0,5,2,177.7104386,3,1
0,1,0,0,0,0,-1,-1,0,0,5,2,177.7104386,1,1
0,1,0,0,0,0,-1,-1,0,0,5,2,147.5804865,1,0
0,1,0,0,0,0,-1,-1,0,0,5,2,177.7104386,1,0
0,1,0,0,0,0,-1,-1,0,0,5,2,177.7104386,3,0
0,1,0,0,0,0,-1,-1,0,0,4,3,168.2676439,3,0
0,1,0,0,0,0,-1,-1,0,0,2,5,168.2676439,3,0
0,1,0,0,0,0,-1,-1,0,0,1,6,177.7104386,3,0
0,1,0,0,0,0,-1,-1,0,0,1,6,192.4214125,3,0
0,1,0,0,0,0,-1,-1,0,0,1,6,211.3030998,3,0
0,1,0,0,0,0,-1,-1,0,0,1,6,280.0142853,3,3
0,1,0,0,0,0,-1,-1,0,0,0,7,283.8767338,1,3
0,1,0,0,0,0,-1,-1,0,0,0,7,295.160973,1,3
0,1,0,0,0,0,-1,-1,0,0,0,7,295.160973,1,3
0,1,0,0,0,0,-1,-1,0,0,0,7,295.160973,1,3
0,1,0,0,0,0,-1,-1,0,0,0,7,295.160973,1,3
0,1,0,0,0,0,-1,-1,0,0,0,7,295.160973,1,3
0,1,0,0,0,0,-1,-1,0,0,0,7,295.160973,1,3
0,1,0,0,0,0,-1,-1,0,0,0,7,295.160973,1,1
0,1,0,0,0,0,-1,-1,0,0,0,7,266.0545057,1,1
0,1,0,0,0,0,-1,-1,0,0,0,7,237.9663842,1,1
0,1,0,0,0,0,-1,-1,0,0,0,7,211.3030998,1,1
0,1,0,0,0,0,-1,-1,0,0,2,5,186.6761902,3,1
0,1,0,0,0,0,-1,-1,0,0,4,3,165,3,1
0,1,0,0,0,0,-1,-1,0,0,5,2,147.5804865,3,1
0,1,0,0,0,0,-1,-1,0,1,5,1,136.0624856,3,3
0,1,0,0,0,0,-1,-1,0,1,5,1,104.3551628,3,3
0,1,0,0,0,0,-1,-1,0,1,4,2,73.79024326,3,3
0,1,0,0,0,0,-1,-1,0,1,2,4,46.66904756,3,1
0,1,0,0,0,0,-1,-1,1,1,3,2,33,3,1
0,1,0,0,0,0,-1,-1,2,1,3,1,33,3,1
0,1,0,0,0,0,-1,-1,4,1,1,1,33,3,1
0,1,0,0,0,0,-1,-1,5,1,0,1,73.79024326,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,104.3551628,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,136.0624856,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,168.2676439,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,200.7311635,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,200.7311635,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,200.7311635,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,200.7311635,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,233.3452378,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,233.3452378,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,233.3452378,0,1
0,1,0,0,0,0,-1,-1,5,1,0,1,257.7382393,1,0
0,1,0,0,0,0,-1,-1,5,1,0,1,233.3452378,0,0
0,1,0,0,0,0,-1,-1,5,1,0,1,200.7311635,0,0
0,1,0,0,0,0,-1,-1,5,1,0,1,168.2676439,0,0
0,1,0,0,0,0,-1,-1,5,1,0,1,136.0624856,0,0
0,1,0,0,0,0,-1,-1,5,1,0,1,104.3551628,0,0
0,1,0,0,0,0,-1,-1,5,1,0,1,73.79024326,0,0
0,1,0,0,0,0,-1,-1,5,1,0,1,46.66904756,0,0
0,1,0,0,0,0,-1,-1,4,1,1,1,46.66904756,0,0
0,1,0,0,0,0,-1,-1,1,1,3,2,33,3,0
0,1,0,0,0,0,-1,-1,0,1,2,4,33,3,3
0,1,0,0,0,0,-1,-1,0,1,0,5,33,1,3
0,1,0,0,0,0,-1,-1,0,1,0,5,66,1,3
0,1,0,0,0,0,-1,-1,0,2,0,4,99,1,3
0,1,0,0,0,0,-1,-1,0,2,0,4,118.9831921,2,3
0,1,0,0,0,0,-1,-1,0,2,0,4,118.9831921,2,3
0,1,0,0,0,0,-1,-1,0,2,0,4,140.0071427,1,3
0,1,0,0,0,0,-1,-1,0,2,0,4,147.5804865,2,3
0,1,0,0,0,0,-1,-1,0,2,0,4,147.5804865,2,3
0,1,0,0,0,0,-1,-1,0,2,0,4,147.5804865,2,3
0,1,0,0,0,0,-1,-1,0,2,0,4,147.5804865,2,3
0,1,0,0,0,0,-1,-1,0,2,0,4,147.5804865,2,1
0,1,0,0,0,0,-1,-1,0,2,0,4,136.0624856,2,1
0,1,0,0,0,0,-1,-1,0,2,0,4,132,2,1
0,1,0,0,0,0,-1,-1,0,3,0,3,147.5804865,2,1
0,1,0,0,0,0,-1,-1,0,3,0,3,165,2,1
0,1,0,0,0,0,-1,-1,1,2,0,3,208.7103256,1,1
